Student_ID,Attendance_Percent,Average_Marks,Assignments_Submitted,Late_Submissions,Previous_Failures,Attendance_Trend,Absenteeism_Risk,Late_Submission_Risk,Dropout_Risk
4457,38,87,4,2,1,Decreasing,High,High,Medium
4458,61,24,3,0,3,Stable,Low,Low,High
4459,33,58,4,1,0,Stable,High,Low,Medium
4460,79,42,9,6,3,Stable,Medium,High,High
4461,34,87,5,3,4,Increasing,Low,Low,Low
4462,49,71,6,1,4,Increasing,Medium,Low,Low
4463,66,23,8,10,1,Increasing,Low,High,Low
4464,51,66,0,7,4,Stable,High,High,High
4465,87,40,3,3,0,Decreasing,Medium,Low,Medium
4466,97,75,8,3,1,Stable,Low,Low,Medium
4467,73,85,4,1,3,Increasing,Medium,High,High
4468,63,78,7,0,1,Increasing,Medium,Low,Medium
4469,71,26,0,0,3,Stable,Medium,Low,Medium
4470,38,68,3,2,2,Decreasing,High,High,Low
4471,36,35,8,5,0,Decreasing,High,High,Medium
4472,97,36,0,6,0,Decreasing,High,High,Low
4473,48,94,0,8,3,Increasing,High,High,Low
4474,60,53,3,4,4,Increasing,High,High,High
4475,64,52,2,8,4,Decreasing,Low,Low,Low
4476,86,45,6,7,2,Stable,Medium,High,High
4477,90,85,10,0,3,Decreasing,Low,Low,Medium
4478,60,82,2,10,2,Stable,Medium,High,High
4479,82,60,0,2,3,Increasing,Medium,Low,High
4480,61,77,10,7,2,Increasing,Medium,High,Medium
4481,95,98,9,8,3,Increasing,Low,High,Medium
4482,88,29,1,3,0,Decreasing,High,Low,Low
4483,39,34,9,5,2,Decreasing,High,High,Low
4484,31,61,3,3,2,Increasing,High,Low,Low
4485,95,76,0,8,3,Increasing,Medium,High,Low
4486,89,36,0,1,1,Increasing,Low,High,High
4487,46,79,7,5,1,Decreasing,High,Low,Medium
4488,45,28,6,10,0,Decreasing,High,Low,High
4489,45,55,7,2,4,Increasing,High,Low,High
4490,75,92,3,9,4,Decreasing,Medium,High,High
4491,68,99,5,3,0,Decreasing,High,High,Low
4492,60,55,2,1,4,Decreasing,High,Low,Medium
4493,30,67,10,10,3,Decreasing,High,High,High
4494,40,70,7,7,1,Increasing,High,High,High
4495,33,89,3,9,0,Increasing,Medium,High,Low
4496,55,93,2,7,3,Decreasing,High,High,Low
4497,79,99,3,0,0,Increasing,Medium,Low,Medium
4498,41,87,5,9,1,Increasing,High,High,High
4499,94,41,10,5,4,Increasing,Medium,High,High
4500,76,96,6,0,3,Stable,Medium,Low,Medium
4501,82,99,6,5,1,Increasing,Medium,High,Low
4502,31,25,3,6,0,Increasing,Medium,High,Medium
4503,53,45,7,1,2,Decreasing,High,Low,Low
4504,33,94,6,8,3,Decreasing,High,Low,Medium
4505,48,22,1,7,0,Stable,High,High,Low
4506,55,71,7,8,0,Stable,High,High,Medium
4507,69,93,8,9,1,Increasing,Low,Low,Medium
4508,79,79,4,3,0,Increasing,Low,High,High
4509,72,82,3,3,3,Decreasing,High,High,Low
4510,96,84,3,7,3,Increasing,Medium,High,Low
4511,41,71,3,0,0,Increasing,High,High,High
4512,96,95,5,7,1,Increasing,Low,High,Low
4513,56,33,10,6,3,Increasing,Low,Low,High
4514,83,91,3,6,2,Increasing,Medium,High,Low
4515,95,87,6,8,4,Increasing,Medium,Low,Low
4516,78,47,6,9,1,Increasing,Medium,High,High
4517,45,90,4,6,1,Increasing,High,High,High
4518,31,29,4,1,4,Decreasing,High,Low,High
4519,89,76,9,0,4,Stable,Low,Low,Low
4520,83,85,7,0,3,Increasing,Medium,Low,High
4521,59,69,6,6,0,Decreasing,High,High,Medium
4522,67,33,6,4,0,Increasing,Medium,Low,High
4523,57,35,5,3,2,Increasing,High,Low,High
4524,54,73,6,4,0,Stable,High,High,Low
4525,39,62,6,9,2,Decreasing,High,High,Low
4526,89,61,9,9,2,Increasing,Low,High,Low
4527,71,41,1,5,1,Stable,High,High,High
4528,69,87,9,9,1,Stable,High,Low,Low
4529,71,38,1,5,3,Increasing,High,High,High
4530,76,85,9,0,4,Increasing,Medium,Low,Medium
4531,66,58,6,1,4,Decreasing,Low,Low,Medium
4532,51,92,9,2,2,Decreasing,High,Low,Low
4533,86,38,6,3,4,Increasing,Low,Low,Low
4534,56,35,6,5,2,Increasing,Low,Low,Medium
4535,70,73,4,10,4,Stable,High,High,Low
4536,63,44,0,8,3,Decreasing,High,High,Low
4537,61,37,1,1,1,Increasing,High,Low,High
4538,95,42,8,7,1,Increasing,Medium,High,Medium
4539,41,30,7,8,2,Decreasing,High,High,High
4540,69,58,7,1,4,Increasing,Low,Low,Medium
4541,39,87,9,8,0,Stable,High,High,Low
4542,77,44,0,6,3,Stable,Low,High,Low
4543,49,82,5,8,4,Increasing,High,High,High
4544,68,49,8,5,0,Decreasing,High,High,High
4545,89,64,7,1,3,Stable,Medium,Low,Medium
4546,95,80,2,7,3,Decreasing,Medium,High,High
4547,94,70,3,9,1,Decreasing,High,High,Low
4548,80,28,2,8,2,Decreasing,Low,High,Medium
4549,65,95,5,7,4,Stable,Medium,High,Medium
4550,53,21,8,1,3,Stable,High,Low,High
4551,56,24,7,7,4,Increasing,High,High,Low
4552,31,81,9,2,3,Decreasing,High,Low,High
4553,60,88,3,2,1,Stable,High,Low,High
4554,86,71,1,8,2,Stable,Low,High,Medium
4555,95,24,7,8,0,Increasing,Low,Low,Medium
4556,58,78,7,8,0,Stable,High,High,Low
4557,44,87,10,3,1,Stable,High,Low,High
4558,41,28,5,6,3,Stable,Low,High,Low
4559,57,41,7,7,1,Increasing,High,High,High
4560,53,46,8,4,2,Increasing,High,High,High
4561,50,29,0,0,0,Decreasing,Medium,Low,Medium
4562,39,99,8,8,4,Stable,High,Low,Low
4563,47,80,1,5,0,Increasing,High,High,Low
4564,43,70,0,2,2,Increasing,Medium,Low,High
4565,63,29,7,2,3,Increasing,Medium,Low,Medium
4566,87,25,7,9,1,Decreasing,Low,High,Medium
4567,51,81,10,0,0,Decreasing,High,Low,Low
4568,99,24,3,7,0,Decreasing,Low,High,Medium
4569,65,89,7,1,4,Decreasing,Medium,Low,Medium
4570,74,82,6,0,1,Decreasing,Low,High,Low
4571,65,75,1,6,4,Stable,Medium,High,High
4572,51,78,4,10,4,Stable,High,High,Low
4573,90,82,9,8,3,Increasing,Medium,High,Low
4574,85,78,3,5,0,Decreasing,Medium,High,Low
4575,62,70,2,7,1,Decreasing,Low,High,Low
4576,74,69,0,7,3,Increasing,High,High,High
4577,65,23,4,8,3,Stable,High,High,High
4578,49,67,9,6,3,Decreasing,High,Low,High
4579,47,51,7,8,2,Decreasing,High,High,Low
4580,67,70,8,8,2,Decreasing,High,High,High
4581,96,71,6,10,3,Stable,Medium,Low,Medium
4582,52,93,10,0,2,Stable,High,Low,Low
4583,45,53,0,5,1,Decreasing,High,Low,Low
4584,88,55,0,7,0,Decreasing,Low,High,Medium
4585,98,89,0,9,1,Increasing,Low,High,High
4586,97,62,1,8,0,Increasing,Medium,High,High
4587,50,35,0,3,2,Stable,High,Low,High
4588,99,78,3,1,1,Increasing,Low,High,Medium
4589,41,72,9,10,4,Decreasing,High,High,High
4590,45,38,8,8,3,Stable,High,High,High
4591,43,60,3,8,0,Increasing,High,High,High
4592,90,66,3,7,0,Stable,Low,High,High
4593,75,73,6,2,4,Decreasing,Medium,Low,Low
4594,61,74,10,4,4,Increasing,Low,High,Medium
4595,44,38,8,1,3,Increasing,High,Low,High
4596,73,81,6,2,2,Increasing,Medium,Low,High
4597,46,78,0,0,1,Decreasing,High,Low,Low
4598,70,84,0,3,1,Stable,Medium,Low,Low
4599,83,87,3,4,1,Increasing,Medium,High,Medium
4600,73,47,3,1,2,Stable,Medium,High,Low
4601,34,37,0,2,3,Stable,High,Low,High
4602,56,45,5,5,1,Stable,High,High,High
4603,72,38,9,5,0,Decreasing,High,High,High
4604,60,74,1,6,0,Decreasing,High,High,High
4605,46,76,10,8,0,Increasing,High,High,Low
4606,83,25,4,3,4,Increasing,Low,Low,High
4607,91,20,7,4,4,Stable,High,High,Low
4608,61,27,2,10,2,Stable,Medium,High,High
4609,69,70,8,1,1,Stable,Medium,Low,Medium
4610,42,44,6,5,4,Decreasing,High,Low,High
4611,64,66,8,3,0,Decreasing,Low,Low,High
4612,34,74,0,4,4,Increasing,High,High,Low
4613,58,83,4,6,0,Stable,High,Low,Low
4614,99,29,2,5,1,Stable,Medium,High,Medium
4615,54,75,3,7,2,Decreasing,High,High,High
4616,51,31,3,5,3,Increasing,Low,High,High
4617,95,52,10,9,3,Stable,Medium,High,Low
4618,74,90,6,7,0,Stable,Medium,High,High
4619,98,36,9,3,4,Increasing,Low,Low,High
4620,30,80,10,6,4,Stable,Low,High,Medium
4621,73,29,7,2,0,Decreasing,High,Low,High
4622,68,50,10,0,1,Increasing,Low,High,Low
4623,83,79,9,8,0,Stable,Medium,High,Medium
4624,58,89,4,8,1,Stable,Low,High,Low
4625,83,36,9,5,2,Decreasing,Medium,Low,Low
4626,45,69,6,1,2,Decreasing,High,Low,Low
4627,49,56,2,7,0,Decreasing,High,High,Low
4628,75,81,2,9,2,Stable,Low,High,Low
4629,96,99,2,5,4,Stable,Low,High,High
4630,94,91,3,6,1,Stable,Low,High,Medium
4631,87,96,5,0,3,Increasing,Medium,Low,High
4632,82,48,4,2,3,Decreasing,Medium,Low,Medium
4633,30,51,7,0,2,Increasing,High,Low,Medium
4634,95,99,4,9,1,Decreasing,Medium,High,High
4635,58,30,10,0,4,Stable,Low,Low,High
4636,99,25,4,10,3,Increasing,Medium,High,High
4637,37,54,9,0,4,Increasing,Medium,Low,Low
4638,58,52,1,3,4,Decreasing,High,Low,Low
4639,80,37,10,6,3,Increasing,Medium,High,Low
4640,62,56,10,6,3,Increasing,High,Low,High
4641,32,32,4,4,2,Stable,High,High,High
4642,89,93,6,5,1,Decreasing,High,High,High
4643,64,83,1,1,0,Increasing,Medium,High,Medium
4644,98,20,5,4,1,Stable,Low,High,Medium
4645,49,82,6,6,0,Increasing,Medium,High,Low
4646,68,53,4,8,3,Stable,Medium,High,Low
4647,33,29,8,5,4,Increasing,Low,High,High
4648,48,26,3,9,1,Stable,High,High,Low
4649,74,75,9,3,4,Stable,High,Low,Low
4650,72,99,0,2,1,Decreasing,High,High,Low
4651,42,56,7,8,1,Stable,High,High,High
4652,42,48,7,6,4,Increasing,High,High,Low
4653,89,31,6,10,2,Stable,Medium,Low,Medium
4654,86,36,7,5,3,Stable,Low,High,High
4655,81,67,1,6,2,Increasing,Low,High,Low
4656,82,45,2,7,2,Increasing,Low,High,High
4657,72,31,8,4,1,Stable,High,High,Low
4658,71,40,0,2,3,Increasing,High,Low,Low
4659,55,61,7,2,1,Stable,High,Low,Medium
4660,52,80,7,1,0,Stable,High,Low,High
4661,72,77,6,7,1,Stable,Low,High,Medium
4662,57,73,10,0,4,Increasing,High,Low,High
4663,38,53,4,7,1,Decreasing,High,High,High
4664,49,26,3,2,0,Decreasing,High,Low,Medium
4665,85,54,9,8,1,Stable,Low,High,High
4666,68,34,9,10,0,Stable,Low,High,Low
4667,80,84,9,1,3,Increasing,Medium,Low,High
4668,41,44,9,9,1,Decreasing,High,High,Low
4669,84,78,5,8,0,Decreasing,High,High,High
4670,40,98,10,5,3,Decreasing,High,Low,Medium
4671,55,25,0,0,4,Increasing,High,High,Low
4672,71,71,4,4,2,Increasing,Low,Low,Medium
4673,56,98,3,9,0,Increasing,High,High,Low
4674,40,40,3,8,4,Stable,Medium,High,Low
4675,67,90,6,5,3,Increasing,Low,High,Low
4676,72,51,8,6,4,Stable,Low,High,Medium
4677,48,72,7,3,1,Stable,Medium,Low,Low
4678,93,78,10,0,2,Stable,Low,Low,Low
4679,35,88,7,4,0,Stable,High,High,Medium
4680,75,81,4,1,3,Increasing,Low,High,Low
4681,71,23,5,7,2,Increasing,Medium,Low,High
4682,94,37,1,3,3,Decreasing,High,Low,High
4683,88,75,10,0,4,Decreasing,High,Low,High
4684,81,43,2,9,3,Stable,Medium,High,High
4685,76,85,4,6,3,Decreasing,High,High,High
4686,36,32,1,10,4,Decreasing,Medium,High,High
4687,40,81,2,1,4,Decreasing,High,High,High
4688,90,73,3,2,2,Stable,Medium,Low,High
4689,97,34,5,8,0,Decreasing,High,High,Low
4690,54,88,4,8,4,Increasing,High,High,High
4691,41,22,9,1,2,Stable,High,Low,Low
4692,55,56,3,2,3,Increasing,High,Low,High
4693,41,56,1,10,3,Stable,Low,High,Low
4694,72,22,10,8,1,Increasing,High,High,High
4695,80,82,4,0,4,Decreasing,Low,High,Medium
4696,66,54,4,1,2,Stable,High,Low,Low
4697,75,71,10,10,2,Increasing,Low,Low,Low
4698,82,47,6,1,0,Stable,Low,Low,Low
4699,42,37,0,9,2,Increasing,High,High,High
4700,83,55,3,2,4,Decreasing,Low,Low,Low
4701,86,52,10,9,2,Stable,Low,High,High
4702,33,83,4,2,1,Stable,High,Low,Medium
4703,78,45,7,9,3,Increasing,Medium,Low,High
4704,36,67,7,1,3,Increasing,High,Low,Medium
4705,40,59,0,7,2,Decreasing,High,High,High
4706,83,36,4,7,2,Increasing,Medium,High,Medium
4707,74,59,9,7,2,Increasing,Low,High,Low
4708,52,26,0,1,2,Increasing,High,High,High
4709,57,76,0,8,1,Decreasing,High,High,Low
4710,86,27,1,10,4,Decreasing,Low,High,Low
4711,55,75,1,6,1,Stable,Low,High,Medium
4712,54,50,8,4,1,Decreasing,Low,High,High
4713,83,78,3,6,1,Increasing,Low,Low,Medium
4714,58,77,2,7,3,Stable,High,High,High
4715,65,31,10,8,1,Decreasing,Low,Low,Low
4716,43,67,0,1,2,Decreasing,High,Low,High
4717,64,50,1,5,1,Increasing,High,High,High
4718,59,82,5,8,2,Increasing,High,High,High
4719,46,93,8,5,4,Decreasing,High,High,High
4720,96,58,4,1,3,Stable,Medium,High,High
4721,59,95,3,0,4,Increasing,Medium,Low,High
4722,74,39,4,2,4,Decreasing,High,Low,Low
4723,80,67,8,10,3,Decreasing,High,Low,High
4724,76,90,6,4,2,Increasing,Medium,High,High
4725,82,73,7,6,2,Stable,Medium,High,Low
4726,93,97,3,9,2,Stable,Low,High,Medium
4727,67,94,10,9,3,Stable,Low,High,High
4728,93,90,7,2,1,Increasing,Medium,Low,High
4729,36,48,5,8,0,Increasing,Low,Low,High
4730,51,93,4,9,1,Increasing,High,High,Medium
4731,70,92,6,3,1,Stable,Medium,Low,High
4732,39,67,5,9,4,Stable,High,High,High
4733,86,93,2,1,0,Increasing,Low,Low,Low
4734,36,75,4,2,2,Increasing,High,Low,High
4735,79,36,8,4,1,Increasing,Medium,High,Medium
4736,81,28,6,2,3,Stable,Medium,Low,Low
4737,62,53,3,4,1,Decreasing,High,High,Low
4738,30,64,6,3,2,Decreasing,High,Low,Low
4739,82,28,4,10,1,Stable,Low,Low,Medium
4740,89,26,10,9,4,Increasing,Low,High,High
4741,63,35,1,2,4,Increasing,Medium,Low,Medium
4742,33,38,5,5,1,Increasing,High,Low,Low
4743,46,25,6,7,4,Increasing,Medium,High,Medium
4744,33,30,7,3,3,Stable,High,High,Low
4745,72,95,5,8,0,Decreasing,Low,High,Low
4746,33,80,7,5,1,Decreasing,Low,High,Low
4747,30,61,6,4,3,Stable,Low,High,Medium
4748,79,32,1,2,3,Increasing,Low,High,High
4749,90,31,5,4,3,Decreasing,Medium,High,High
4750,64,93,8,4,2,Stable,High,High,High
4751,37,39,5,3,1,Increasing,High,Low,Medium
4752,53,69,3,5,1,Decreasing,Low,High,High
4753,65,55,6,2,1,Stable,High,Low,Medium
4754,79,88,2,9,0,Decreasing,High,High,Low
4755,72,56,4,0,3,Decreasing,Low,High,Low
4756,56,31,0,6,1,Stable,High,High,Low
4757,61,59,9,6,4,Stable,High,High,High
4758,47,73,2,3,2,Decreasing,High,Low,High
4759,57,21,7,8,0,Decreasing,High,High,High
4760,58,69,8,1,2,Stable,High,Low,High
4761,45,60,8,0,3,Increasing,High,Low,Low
4762,76,64,9,2,4,Increasing,Low,Low,High
4763,88,28,1,6,3,Increasing,Medium,High,High
4764,60,81,3,8,1,Increasing,Medium,High,Medium
4765,33,66,4,1,2,Stable,High,High,Medium
4766,66,24,2,5,4,Increasing,Medium,High,Low
4767,46,95,10,2,2,Decreasing,High,Low,Low
4768,68,20,0,4,0,Increasing,High,High,Low
4769,77,63,5,8,4,Stable,Low,High,High
4770,75,41,9,2,0,Increasing,Low,Low,Low
4771,77,57,1,0,4,Increasing,Low,Low,Low
4772,68,38,8,4,1,Stable,Low,High,Low
4773,33,99,0,0,2,Increasing,Medium,High,Low
4774,59,50,10,7,2,Stable,High,High,High
4775,59,86,8,6,3,Increasing,Low,High,Low
4776,51,61,6,10,4,Stable,Medium,High,Medium
4777,95,45,10,1,4,Increasing,Low,Low,Medium
4778,41,32,9,10,0,Decreasing,High,High,High
4779,65,77,1,8,4,Decreasing,Medium,High,Low
4780,47,37,5,4,2,Stable,High,High,Low
4781,82,86,7,6,4,Stable,Medium,Low,Low
4782,30,22,1,3,3,Stable,High,Low,High
4783,87,74,4,0,3,Decreasing,Low,Low,High
4784,35,77,10,7,2,Stable,High,High,Low
4785,99,82,5,0,2,Increasing,Medium,Low,Medium
4786,73,71,2,2,2,Stable,High,Low,High
4787,53,43,1,5,4,Stable,High,High,High
4788,48,91,10,7,4,Increasing,Medium,High,High
4789,47,28,5,7,1,Increasing,High,Low,Medium
4790,59,56,2,1,0,Decreasing,High,Low,High
4791,71,72,1,8,4,Increasing,High,Low,Low
4792,62,99,0,3,1,Increasing,Medium,High,Low
4793,41,43,7,3,1,Stable,Low,Low,Low
4794,56,40,0,1,3,Decreasing,High,Low,High
4795,68,59,4,0,4,Increasing,Low,Low,Low
4796,38,81,10,9,1,Decreasing,High,Low,Medium
4797,50,89,5,6,3,Increasing,Medium,Low,High
4798,58,88,10,10,0,Decreasing,High,High,High
4799,62,33,2,9,3,Increasing,High,High,Low
4800,91,61,6,2,0,Stable,Medium,Low,High
4801,44,69,1,3,2,Decreasing,High,Low,High
4802,31,80,6,10,2,Decreasing,High,Low,Medium
4803,81,23,1,8,3,Increasing,Low,Low,Low
4804,73,91,4,5,2,Decreasing,Low,High,Low
4805,83,94,6,0,4,Increasing,Low,Low,Low
4806,47,36,10,8,3,Decreasing,High,High,High
4807,32,76,10,8,1,Decreasing,High,Low,Low
4808,36,67,2,4,4,Stable,High,High,Low
4809,72,63,10,7,3,Stable,Low,Low,High
4810,67,64,3,6,0,Decreasing,Low,High,Low
4811,66,99,0,10,2,Stable,Low,High,Medium
4812,87,52,2,7,2,Decreasing,Medium,High,High
4813,62,50,8,8,2,Increasing,Low,High,High
4814,88,66,9,1,3,Decreasing,Medium,Low,Medium
4815,40,25,4,9,4,Decreasing,High,High,High
4816,97,91,7,4,0,Stable,Medium,Low,Low
4817,97,90,1,7,2,Stable,Medium,High,High
4818,51,53,2,2,4,Increasing,High,Low,Medium
4819,95,72,6,10,1,Increasing,Low,High,High
4820,73,33,9,10,1,Increasing,High,High,Medium
4821,35,35,3,5,0,Decreasing,High,High,Low
4822,71,62,8,5,2,Increasing,Low,High,Medium
4823,54,92,6,6,1,Increasing,Low,High,Medium
4824,86,93,10,10,4,Stable,Medium,High,Low
4825,84,31,0,2,4,Stable,Low,High,High
4826,45,89,3,7,1,Increasing,Low,High,Low
4827,43,38,9,7,2,Increasing,High,Low,Medium
4828,68,60,10,8,0,Decreasing,Low,High,Low
4829,57,72,5,7,2,Decreasing,High,Low,Low
4830,80,48,5,2,3,Stable,Low,Low,Low
4831,78,89,9,5,1,Increasing,Low,High,Low
4832,38,78,5,8,3,Increasing,High,Low,Low
4833,87,83,4,0,1,Increasing,Medium,Low,High
4834,74,43,2,2,0,Increasing,Medium,High,High
4835,51,35,1,1,2,Increasing,High,Low,Low
4836,61,71,2,7,2,Decreasing,Low,High,High
4837,98,99,8,5,1,Decreasing,Medium,High,Medium
4838,98,25,2,9,4,Increasing,Low,High,High
4839,71,56,2,10,3,Decreasing,Medium,Low,High
4840,82,23,0,10,2,Decreasing,Low,High,Low
4841,88,57,1,7,2,Increasing,Low,High,Low
4842,68,60,10,1,1,Decreasing,Low,Low,Medium
4843,44,33,2,10,4,Increasing,Low,High,Low
4844,58,90,1,5,3,Decreasing,High,High,Low
4845,32,70,7,6,4,Increasing,Medium,High,High
4846,39,84,5,7,4,Increasing,High,High,High
4847,58,71,6,8,1,Decreasing,High,High,Low
4848,64,49,0,4,4,Decreasing,High,High,High
4849,35,76,5,10,3,Stable,Low,High,Medium
4850,41,98,1,2,0,Increasing,High,Low,High
4851,67,49,5,1,0,Increasing,High,Low,High
4852,48,61,2,7,3,Increasing,High,High,Low
4853,96,30,6,0,1,Increasing,Medium,Low,Low
4854,37,46,2,9,2,Decreasing,High,High,High
4855,37,43,8,5,1,Decreasing,High,High,Low
4856,76,58,2,1,3,Stable,Low,Low,High
4857,33,91,6,2,4,Increasing,High,Low,Medium
4858,80,37,3,7,0,Stable,Medium,High,Low
4859,96,96,7,0,4,Stable,Low,Low,Medium
4860,74,64,1,5,1,Stable,High,High,Low
4861,37,31,7,2,3,Stable,Medium,Low,Low
4862,45,68,8,5,0,Stable,High,Low,Medium
4863,96,50,7,2,3,Decreasing,Low,Low,Low
4864,38,41,5,10,0,Decreasing,High,Low,High
4865,89,63,9,10,0,Stable,Medium,Low,Medium
4866,44,83,0,7,0,Decreasing,High,High,Low
4867,70,96,6,4,1,Decreasing,High,High,Low
4868,51,44,0,3,3,Stable,Low,Low,Medium
4869,53,70,6,8,2,Decreasing,High,High,Low
4870,73,26,1,4,2,Decreasing,Low,High,High
4871,30,25,7,3,2,Increasing,Low,Low,High
4872,39,43,1,7,3,Stable,High,High,Low
4873,85,38,2,7,4,Increasing,Low,High,Low
4874,79,28,2,7,3,Increasing,Medium,High,High
4875,41,55,0,3,0,Stable,High,Low,Low
4876,89,59,4,0,4,Increasing,Low,Low,Low
4877,55,43,4,1,0,Increasing,High,Low,Low
4878,70,67,9,3,0,Decreasing,High,Low,Low
4879,65,82,4,9,3,Increasing,Medium,High,Low
4880,52,88,8,1,2,Stable,Medium,Low,Medium
4881,72,72,5,10,4,Decreasing,Low,Low,Medium
4882,35,73,5,9,1,Decreasing,High,High,Low
4883,98,61,2,2,2,Decreasing,Medium,Low,Medium
4884,72,64,4,8,1,Stable,Low,High,High
4885,54,33,9,8,3,Stable,Medium,High,High
4886,47,48,6,10,4,Stable,High,High,High
4887,91,25,2,8,3,Increasing,Medium,High,Low
4888,42,26,1,6,1,Increasing,Medium,High,High
4889,72,56,4,3,0,Decreasing,Low,High,High
4890,57,72,2,0,3,Decreasing,High,Low,Low
4891,47,37,4,2,4,Stable,Low,Low,Low
4892,88,57,8,7,3,Stable,Medium,High,High
4893,89,78,10,3,2,Increasing,Low,Low,Medium
4894,92,20,9,9,3,Increasing,Medium,Low,Low
4895,86,87,0,9,1,Stable,Medium,High,Low
4896,80,63,3,1,3,Stable,Medium,High,Medium
4897,85,66,9,7,4,Increasing,Low,Low,Medium
4898,56,54,4,6,3,Decreasing,High,High,High
4899,61,79,1,10,3,Decreasing,Low,High,Medium
4900,38,71,1,9,4,Increasing,High,High,High
4901,97,27,0,8,3,Increasing,Low,High,Low
4902,75,99,7,1,4,Decreasing,Medium,Low,Medium
4903,96,60,1,4,1,Increasing,High,High,Low
4904,55,22,2,5,4,Decreasing,High,High,High
4905,37,88,1,1,1,Decreasing,High,High,High
4906,35,33,3,1,1,Increasing,Medium,Low,High
4907,53,45,0,9,4,Stable,High,High,High
4908,77,89,2,3,3,Stable,Medium,High,High
4909,74,77,4,7,2,Stable,High,High,Low
4910,42,59,9,10,4,Stable,High,High,Low
4911,98,70,0,4,3,Stable,High,Low,Low
4912,54,24,3,8,1,Stable,High,Low,Low
4913,49,96,5,3,0,Stable,High,Low,Medium
4914,95,51,3,2,2,Increasing,Low,Low,Low
4915,74,99,6,9,3,Increasing,Medium,High,Low
4916,76,20,6,7,2,Stable,Medium,Low,High
4917,92,96,5,0,0,Increasing,Medium,Low,Low
4918,84,73,8,8,0,Decreasing,Low,High,Medium
4919,48,30,1,3,0,Stable,Medium,Low,High
4920,64,72,9,10,4,Decreasing,Medium,Low,Medium
4921,82,27,7,8,2,Increasing,Medium,High,Low
4922,55,44,7,7,4,Stable,High,High,Medium
4923,43,59,10,2,0,Decreasing,High,Low,Low
4924,74,51,9,2,3,Increasing,Low,Low,Medium
4925,73,47,10,8,0,Stable,Low,Low,High
4926,94,97,3,2,4,Stable,Medium,Low,Low
4927,80,22,5,3,0,Decreasing,Low,Low,Medium
4928,72,98,10,8,0,Decreasing,Medium,High,High
4929,52,81,5,3,4,Decreasing,High,Low,High
4930,85,46,4,10,4,Increasing,Low,High,High
4931,48,64,0,2,3,Decreasing,High,Low,Medium
4932,84,44,2,6,4,Decreasing,Low,High,Low
4933,89,80,6,5,3,Decreasing,Low,High,Medium
4934,88,63,7,0,1,Stable,Medium,Low,High
4935,62,65,1,9,1,Decreasing,Medium,High,High
4936,48,33,2,7,4,Decreasing,High,Low,High
4937,57,27,3,0,0,Increasing,High,High,Low
4938,81,67,10,3,2,Increasing,Medium,Low,Medium
4939,78,33,4,5,0,Decreasing,High,High,High
4940,66,84,2,5,4,Increasing,High,High,High
4941,55,99,4,6,3,Increasing,Low,Low,Medium
4942,69,26,7,10,0,Increasing,Medium,High,Low
4943,67,98,7,4,1,Stable,Medium,Low,Medium
4944,83,68,1,4,4,Decreasing,High,Low,Medium
4945,51,74,5,3,0,Decreasing,High,High,High
4946,45,32,3,5,0,Decreasing,High,High,Low
4947,57,92,8,6,3,Increasing,High,High,Low
4948,64,75,9,9,3,Increasing,High,Low,High
4949,89,75,1,9,3,Increasing,Low,High,Low
4950,74,34,7,0,2,Stable,Medium,Low,Low
4951,75,76,0,8,4,Increasing,Medium,High,High
4952,84,77,10,7,4,Stable,Low,Low,Low
4953,55,54,5,6,1,Decreasing,High,High,Medium
4954,54,35,10,8,1,Increasing,High,High,Low
4955,94,27,10,2,4,Stable,Low,Low,High
4956,35,64,9,9,0,Stable,High,High,Medium
4957,52,59,0,3,4,Increasing,High,Low,Low
4958,93,73,1,6,2,Stable,Medium,High,High
4959,72,33,2,5,1,Increasing,Low,High,Medium
4960,52,78,8,1,1,Stable,High,Low,Low
4961,59,72,4,1,1,Decreasing,High,Low,Low
4962,47,46,9,9,4,Decreasing,High,High,Low
4963,50,66,9,6,1,Decreasing,High,High,Medium
4964,86,99,1,8,1,Increasing,Low,Low,Medium
4965,52,25,9,10,4,Decreasing,High,High,High
4966,74,74,4,8,0,Decreasing,Medium,High,Medium
4967,73,63,4,6,1,Decreasing,Low,High,High
4968,76,37,0,10,1,Increasing,Medium,Low,Medium
4969,69,35,2,7,1,Stable,High,High,High
4970,80,31,4,9,2,Increasing,Medium,High,High
4971,71,39,8,2,4,Increasing,Medium,Low,High
4972,36,64,9,0,1,Decreasing,High,Low,Low
4973,79,83,0,6,2,Stable,Medium,High,Medium
